cpu_load,ram_load,ram_kb,tokens,prompt_length,ttft_sec,stream_speed_tps
19,55,6250608,84,145,8.398528,9.977716433298966
19,55,6251716,96,169,10.241842,8.924363232739026
19,55,6248240,117,198,11.696258,9.959108072495496
19,55,6247224,119,210,12.033867999999998,9.76056273335127
19,55,6286184,127,218,12.2296,10.086049088086153
19,55,6277980,165,286,15.965997999999997,10.11911734312455
19,55,6278140,270,470,25.768824000000002,10.315868059283384
19,61,6269504,26,40,3.4958240000000003,6.28335008893357
19,61,6269780,49,78,6.508824000000001,7.118937099105774
19,61,6270432,68,115,7.702596000000001,7.898224409462537
19,61,6270156,84,145,9.710122,8.08558398130305
19,61,6268212,96,169,9.7431,10.010636301069889
19,61,6266636,117,198,11.409702000000001,10.201430292842083
19,61,6264580,119,210,11.682800000000002,10.036104675728398
19,61,6263052,127,218,12.347014,10.132997588027424
19,61,6263420,165,286,15.456656,10.63936112248484
19,61,6262816,270,470,25.441760000000002,10.545676253207155
19,67,6261420,26,40,3.654242,6.783499398616688
19,67,6253564,49,78,5.284227999999999,7.996187939790336
19,67,6248644,68,115,7.732302000000001,8.506124409574895
19,67,6252004,84,145,8.86797,9.427175629404259
19,67,6247640,96,169,11.623464,7.919753101697055
19,67,6247636,117,198,12.392869999999998,9.466379384976612
19,67,6246464,119,210,12.07381,9.657758263875927
19,67,6246712,127,218,12.301288000000001,10.298418989960258
19,67,6245896,165,286,16.161186,9.98368726008897
19,67,6245208,270,470,24.127966,11.127839505231526
19,73,6247348,26,40,3.2421240000000004,7.764624371364065
19,73,6247696,49,78,6.051022,7.859617605543437
19,73,6248864,68,115,6.971290000000001,9.701991904543814
19,73,6246208,84,145,8.769894,9.500220540833984
19,73,6244548,96,169,10.327226000000001,9.262269854302566
19,73,6243068,117,198,11.837484000000002,9.736984896854537
19,73,6239540,119,210,12.025234000000001,9.818392737359645
19,73,6237704,127,218,12.330148000000001,10.081021247141395
19,73,6238792,165,286,15.184908,10.805557592967087
19,73,6239156,270,470,24.485768,10.753531838220681
19,79,6239892,26,40,3.9935699999999996,5.241111276855656
19,79,6239100,49,78,6.365803999999998,7.907728109714078
19,79,6239836,68,115,6.582447999999999,10.248434099554494
19,79,6239384,84,145,10.173666,7.824944806192885
19,79,6238136,96,169,10.37355,9.289390645003031
19,79,6231856,117,198,11.44578,10.070328766109299
19,79,6229288,119,210,11.912552,9.92894546255536
19,79,6224792,127,218,12.382436000000002,10.13963960367582
19,79,6223692,165,286,15.798966,10.351759046182648
19,79,6225420,270,470,26.071883999999997,10.156821321199319
19,85,6231532,26,40,3.5426840000000004,7.062223622594769
19,85,6227308,49,78,5.329076,8.98896192165661
19,85,6227472,68,115,7.010866,9.403747116645185
19,85,6225284,84,145,8.038926,10.360163690586312
19,85,6222024,96,169,9.463486000000001,9.810724552666729
19,85,6222512,117,198,11.69767,9.604389452246073
19,85,6222200,119,210,11.713004000000002,10.188748710352712
19,85,6217952,127,218,11.993426,10.439048287585095
19,85,6217164,165,286,16.156554,9.879843144017576
19,85,6219688,270,470,25.516728,10.130731461324244
19,91,6217544,26,40,3.6453580000000003,6.32006767334001
19,91,6222352,49,78,6.418935999999999,7.3366033622605125
19,91,6219404,68,115,7.299332000000001,9.00370078583771
19,91,6215240,84,145,9.59486,8.024693127136931
19,91,6214936,96,169,11.340867999999999,8.619064292832709
19,91,6289956,117,198,11.602142,9.986735566606404
19,91,6290480,119,210,11.447958000000002,10.325675268792946
19,91,6291420,127,218,11.946482,10.55167829843802
19,91,6287372,165,286,16.434968,9.625896812719718

