cpu_load,ram_load,ram_kb,tokens,prompt_length,ttft_sec,stream_speed_tps
43,25,7190396,117,198,15.654368000000002,7.371959460523787
43,25,7189516,119,210,15.257334,7.412584450515705
43,25,7188316,127,218,23.832259999999994,3.6259317502572412
43,25,7187580,165,286,28.421659999999996,5.6533257316088745
43,25,7186412,270,470,35.311596,8.176444028152405
43,31,7184452,26,40,7.963100000000001,3.2111848036854522
43,31,7180804,49,78,11.059488000000002,4.436480910909125
43,31,7179352,68,115,12.691918,5.0856673180808185
43,31,7176684,84,145,15.045950000000001,5.454435657464038
43,31,7176896,96,169,12.715644,7.234810289708935
43,31,7177236,117,198,16.097306,6.785460555885806
43,31,7180844,119,210,18.648149999999994,6.082889853177441
43,31,7175532,127,218,18.267524,6.072867718117565
43,31,7181576,165,286,23.705874,6.721681251357067
43,31,7179852,270,470,33.869623999999995,7.945389864095577
43,37,7177300,26,40,6.484036,2.1047365476977826
43,37,7175004,49,78,8.825156,5.923776709886058
43,37,7174836,68,115,10.164358,6.212093667409987
43,37,7177088,84,145,12.253382,6.34304070268809
43,37,7172160,96,169,16.8785,5.484084729109064
43,37,7174448,117,198,15.349407999999999,7.3208091183493265
43,37,7176948,119,210,16.771626,6.7280178976583676
43,37,7176932,127,218,19.234849999999998,6.355844198740742
43,37,7173788,165,286,20.546169999999996,7.725659490387406
43,37,7164404,270,470,30.433654,8.617913322304533
43,43,7164368,26,40,7.34392,3.1793586255388098
43,43,7162188,49,78,8.436101999999998,5.080257703847932
43,43,7162288,68,115,20.78555,1.8489389673403964
43,43,7160156,84,145,17.357054000000005,4.301000392210274
43,43,7228408,96,169,15.034466,6.033064966683027
43,43,7225136,117,198,15.342442000000002,7.318189892641529
43,43,7223148,119,210,16.891488,6.696061815341747
43,43,7216108,127,218,19.526463999999997,6.1457758679093715
43,43,7216356,165,286,25.932931999999997,4.898520468690439
43,43,7213896,270,470,32.65644,8.28088009193617
43,49,7211020,26,40,5.660858,3.9915011728872676
43,49,7209440,49,78,12.73395,2.133542333398646
43,49,7207264,68,115,12.251591999999999,5.536210480209268
43,49,7204788,84,145,15.280738000000001,5.0489416757076775
43,49,7210764,96,169,19.243368000000004,4.0127958026155905
43,49,7211972,117,198,16.404438000000003,6.857894462279529
43,49,7209356,119,210,17.875102,6.456779727230899
43,49,7206152,127,218,21.199519999999996,5.36800415914653
43,49,7202656,165,286,20.58971,7.770563973404892
43,49,7205464,270,470,31.024009999999993,8.459189891581383
43,55,7206316,26,40,5.331622,4.2701914359668365
43,55,7205412,49,78,14.135418000000001,2.7873121550701208
43,55,7206336,68,115,12.322087999999999,5.35733841124978
43,55,7205904,84,145,12.396279999999999,6.4916848472483375
43,55,7202008,96,169,14.082188000000002,6.294772388243201
43,55,7202436,117,198,15.500838000000002,7.251685552039211
43,55,7207256,119,210,15.725896,7.227996520843357
43,55,7199696,127,218,18.405665999999997,6.440139411269838
43,55,7188704,165,286,20.141811999999998,7.90121659581111
43,55,7187608,270,470,32.287425999999996,8.369645712896972
43,61,7189760,26,40,8.175758,2.3441754453031742
43,61,7185804,49,78,12.279628,2.8865384218882086
43,61,7187316,68,115,12.289010000000003,5.503385796246852
43,61,7183028,84,145,18.788476,2.7875794750523255
43,61,7189004,96,169,17.955648,5.6532474667856984
43,61,7186648,117,198,17.125771999999998,6.543005722613467
43,61,7187196,119,210,15.188986000000002,7.479215323466636
43,61,7179268,127,218,19.373184,6.473075827241251
43,61,7180040,165,286,20.342317999999995,7.829304088747298
43,61,7182356,270,470,30.021306,8.730405090796213
43,67,7179900,26,40,7.3793999999999995,3.2286224833819075
43,67,7181004,49,78,13.142027999999998,3.6357889253869335
43,67,7179416,68,115,15.977004,2.9925678696789504
43,67,7181792,84,145,14.643092000000003,6.066366044527126
43,67,7183616,96,169,18.709670000000003,4.79127269678281
43,67,7178268,117,198,14.667959999999999,7.986173680847927
43,67,7180552,119,210,21.032464,4.510261413235456
43,67,7180936,127,218,17.494134000000003,7.104712270341574
43,67,7177788,165,286,23.659191999999994,6.747133388373585
43,67,7173792,270,470,36.420176000000005,7.556182314447447
43,73,7176932,26,40,12.045003999999999,1.4833866401634923
43,73,7174308,49,78,10.12166,4.8396686901091
43,73,7172576,68,115,16.126432,4.798542372187649
43,73,7170980,84,145,12.674632,6.314697458334273
43,73,7171508,96,169,13.532542,6.6045381432716965
43,73,7172428,117,198,14.957559999999999,7.406267981564089
43,73,7164472,119,210,15.079898,7.5307685687236425
43,73,7163536,127,218,17.013170000000002,7.066850738652836
43,73,7166616,165,286,19.100455999999994,8.576842006773107
43,73,7161924,270,470,34.402562,7.941994028797082
43,79,7162636,26,40,5.018758000000001,4.8567810002727265
43,79,7164308,49,78,8.589812,5.178466877891751
43,79,7166716,68,115,12.908414,4.935758920114016
43,79,7173412,84,145,15.545716,5.019678334231696
43,79,7170280,96,169,19.472189999999998,4.857997199567031
43,79,7169444,117,198,15.273117999999998,7.287181598433942
43,79,7165332,119,210,16.271161999999997,7.006953370786185
43,79,7164636,127,218,24.3949,3.455997666249135
43,79,7163104,165,286,19.889308,8.065643584587093
43,79,7162728,270,470,29.539258,8.88549265614032
43,85,7161052,26,40,8.978563999999999,2.4344979597034406
43,85,7159696,49,78,9.013232,5.028343437909195
43,85,7159464,68,115,17.071026000000003,3.143794865535733
43,85,7163272,84,145,12.752160000000002,6.175698625907056
43,85,7158992,96,169,15.411694,5.868932074447403
43,85,7159600,117,198,15.341829999999998,7.081861476368372
43,85,7158436,119,210,18.307917999999997,6.543534575431832
43,85,7156768,127,218,15.92009,7.616105123839669
43,85,7156068,165,286,20.325798000000002,7.8119118873153015
43,85,7155780,270,470,29.940594,8.759556026769204
43,91,7155608,26,40,7.116618000000001,2.445583417439455
43,91,7152600,49,78,13.245511999999998,3.575128777597805
43,91,7153020,68,115,12.918852000000001,4.948949403542429
43,91,7156988,84,145,14.124028000000003,5.589644252415026
43,91,7154412,96,169,13.247198,6.87513114670742
43,91,7155112,117,198,16.528029999999998,6.473677308765082
43,91,7148764,119,210,15.15767,7.410973347275098
43,91,7149004,127,218,17.769547999999997,6.908414013092259
43,91,7146112,165,286,25.086578,5.689286349712502
43,91,7143656,270,470,29.161136,8.960103645169276
43,97,7143736,26,40,5.127464,4.537315933308436
43,97,7144312,49,78,9.634598000000002,4.63057902083099
43,97,7141944,68,115,12.031606,5.150863489240376
43,97,7143932,84,145,16.143477999999998,4.565053644814915
43,97,7142596,96,169,15.215444,5.989892057153553
43,97,7140584,117,198,15.947782,7.160364627798738
43,97,7144392,119,210,15.37834,7.393549966418371
43,97,7144708,127,218,17.462967999999996,6.8968438521968345
43,97,7142524,165,286,24.182439999999996,6.429783066912998
43,97,7234688,270,470,31.147191999999997,8.614528561948031
49,1,7233064,26,40,5.213095999999999,4.667193221799383
49,1,7230396,49,78,8.717801999999999,5.249191999374381
49,1,7230932,68,115,11.425894,5.213692382948773
49,1,7231204,84,145,12.492653999999998,6.3595556487617415
49,1,7232512,96,169,16.14458,5.871056912557947
49,1,7229220,117,198,16.145766000000002,7.118186845712388
49,1,7231464,119,210,17.964475999999994,6.456944389430795
49,1,7229784,127,218,17.007926,7.362314572571263
